EP ID,Home LC,Home MC,Home Region,Host LC,Host MC,Host Region,Date Break RE
676b139b89b7d20c6d6d7ba1c370d4e0,MAINZ - WIESBADEN,Germany,Europe,SALVADOR,Brazil,Americas,2020-04-11 19:00
304fce763c4f92e8c8d3d839ef2c6474,BELGRADE FON,Serbia,Europe,Hanoi,VIETNAM,Asia Pacific,2020-04-15 03:22
34d692842069f08cd55330bfaf8238fc,REGENSBURG,Germany,Europe,SALVADOR,Brazil,Americas,2020-03-20 12:31
bb04bc300f80830acc8a8a57c36a8391,MAINZ - WIESBADEN,Germany,Europe,UCR,Costa Rica,Americas,2020-04-11 01:58
e60c3e34b8366830e5db7149b0c30c11,BME - Budapest,Hungary,Europe,Hanoi,VIETNAM,Asia Pacific,2020-02-14 16:17
7adb640a7fd515bbd7a7a02dcb48ea3e,UNINORTE,Colombia,Americas,USP,Brazil,Americas,2020-07-02 14:53
2df774fa43ede2b554dd7d2c1c41d895,JENA,Germany,Europe,UCR,Costa Rica,Americas,2020-04-05 19:43
76cb02fdeca1f59337562daeab0c6e52,BIELEFELD,Germany,Europe,Pacifico,Peru,Americas,2020-04-11 18:43
a93a43ed52551cef55ea6d50af346da8,UBERLÂNDIA,Brazil,Americas,Chennai,India,Asia Pacific,2020-03-02 08:05
e7aa8d9cb52a7abc87346841fa3d33ec,MAINZ - WIESBADEN,Germany,Europe,VITÓRIA,Brazil,Americas,2020-04-11 18:58
0e19c4b29265ce5cc0184b5bc5269fc5,Minsk,Belarus,Europe,Delhi University,India,Asia Pacific,2020-05-29 01:53
f546f2d4ef5d63f06ce20a6143a0ac7b,Suez,Egypt,Middle East and Africa,Delhi University,India,Asia Pacific,2020-05-27 20:25
fd84333c6024961004065ecc76f2c817,PUCE,Ecuador,Americas,GRONINGEN,The Netherlands,Europe,2020-03-30 04:18
96ca57fe543512919fd206d2a28dd61c,UA (Asunción),Paraguay,Americas,BLUMENAU,Brazil,Americas,2020-03-13 10:38
b0efbaaf4e356838ea110ac371d9391f,Annaba,Algeria,Middle East and Africa,DENIZLI,Turkey,Europe,2020-04-11 03:50
c9506ae862f792030e90e3e7c08ed895,REGENSBURG,Germany,Europe,VITÓRIA,Brazil,Americas,2020-03-27 00:50
d92a4eb3f6cf243011b2251d88295d2d,REGENSBURG,Germany,Europe,VITÓRIA,Brazil,Americas,2020-03-27 00:54
1d04db756b36b07b33a9d74da200af51,La Salle,Mexico,Americas,TRENTO,Italy,Europe,2020-04-16 20:42
36e53603b72708aee196c63205c9c267,NOVI SAD,Serbia,Europe,OSTRAVA,Czech Republic,Europe,2020-04-24 02:35
3b366e68d6501231fa99bee1e1282873,NIS,Serbia,Europe,FRANKFURT (MAIN),Germany,Europe,2020-04-21 06:15
74bd4b25b9e5899c313b7b6be2945c29,KOELN,Germany,Europe,UCR,Costa Rica,Americas,2020-04-04 04:38
923da6df2ac9dad08a47c4f1e15dbf3d,VALLEDUPAR,Colombia,Americas,MC Guatemala,Guatemala,Americas,2020-07-18 03:39
1823b5cc73f4ce3c8814d3dfef1b48a7,MUENSTER,Germany,Europe,Neiva,Colombia,Americas,2020-04-06 00:14
b7f667eab570689c303f6e79d1d255bd,BOCHUM,Germany,Europe,TORINO,Italy,Europe,2020-03-04 20:20
26498fbbd1e2fa97b707c755c5a90818,Popayán,Colombia,Americas,BLUMENAU,Brazil,Americas,2020-04-01 02:18
3846b26b8a1e442236cc7e4d8ff730ac,MUENSTER,Germany,Europe,ESPM,Brazil,Americas,2020-04-13 19:26
e4c6e8f0d452702062deff254be7231b,Manabi,Ecuador,Americas,PASTO,Colombia,Americas,2020-04-01 04:23
36db65af4cfa0c906754ec6f46771123,Marrakech,Morocco,Middle East and Africa,DENIZLI,Turkey,Europe,2020-03-13 17:09
63c685b6921d79fc31cd99add78df1cc,LEIPZIG,Germany,Europe,JAVERIANA,Colombia,Americas,2020-03-27 00:57
3a314702d25f02af0b3d2514267e0cc5,PADERBORN,Germany,Europe,VITÓRIA,Brazil,Americas,2020-04-01 16:35
5375de34d7909400c47ec9619011ae28,ISCTEM,Mozambique,Middle East and Africa,Suez,Egypt,Middle East and Africa,2020-02-09 13:33
56ffd2a977612d04ceddfc7f7e7c2869,ROMANIA (National),Romania,Europe,GUC,Egypt,Middle East and Africa,2020-03-22 18:09
7252556273ce6a3cda692f802a939311,LEIPZIG,Germany,Europe,VITÓRIA,Brazil,Americas,2020-03-31 01:59
9165bf2d5bfacfe90e5e8f99c7e6d0cd,CURITIBA,Brazil,Americas,ISTANBUL WEST,Turkey,Europe,2020-02-08 17:10
22a3528f8893326e8021d5277982aaf6,Lithuania (MC),Lithuania,Europe,FTU HCMC,VIETNAM,Asia Pacific,2020-03-11 06:25
d9026f26726fe14162e063e4432634c8,Alexandria,Egypt,Middle East and Africa,IZMIR,Turkey,Europe,2020-05-11 02:42
846876c120122de6279f0ceaa8f41e9b,KOELN,Germany,Europe,Salta,Argentina,Americas,2020-03-29 03:21
8c9d3f54fa70042d4a41a13e4ec956ea,Querétaro,Mexico,Americas,UCR,Costa Rica,Americas,2020-03-26 05:52
3e3c0e7c3e50fdf092ec2cdea9be2920,JOAO PESSOA,Brazil,Americas,Guadalajara,Mexico,Americas,2020-03-26 05:55
a3a5b335af338e84e8440572ba788a13,Tacapes,Tunisia,Middle East and Africa,Mansoura,Egypt,Middle East and Africa,2020-03-22 05:00
d5cd064f7b12c7df17956f1c32334376,VENEZIA,Italy,Europe,ESKISEHIR,Turkey,Europe,2020-02-12 05:03
892bb6a6d79699f76882292cd2fa3991,REGENSBURG,Germany,Europe,UNSRI,Indonesia,Asia Pacific,2020-03-26 16:22
573760fa23d0eb8b2e89ec8326007e35,MUENSTER,Germany,Europe,COCHABAMBA,Bolivia,Americas,2020-04-07 19:45
49af65a7c7ad540bdcfe9235eedd7029,ITAJUBA,Brazil,Americas,KYIV,Ukraine,Europe,2020-03-14 22:19
4a8b94ee52202acd0b584c66e88af857,Baku Qafqaz,Azerbaijan,Europe,Milano,Italy,Europe,2020-04-09 06:02
0dafdfdb66aea0d913b1f33c6de08580,National Office Switzerland,Switzerland,Europe,PASTO,Colombia,Americas,2020-03-28 05:16
103af75fae8962ab59b906636c2b07f8,USIU-Africa,Kenya,Middle East and Africa,MC Spain,Spain,Europe,2020-09-04 14:49
8213ef9b05d11a2e6f4ccb45551c3ea9,ISTANBUL,Turkey,Europe,BOLOGNA,Italy,Europe,2020-02-24 17:00
e123b453c9fde1faa6a57f09b1df07d0,Ho Chi Minh City South,VIETNAM,Asia Pacific,BRNO,Czech Republic,Europe,2020-03-02 00:52
a2d35702547f1b0ec45b3745740ec2af,Expansion Gran Chaco - Bolivia,Bolivia,Americas,VALLEDUPAR,Colombia,Americas,2020-03-15 05:58
8ad15ffe3795f375c0610b15d4c6d574,MAINZ - WIESBADEN,Germany,Europe,ESPE,Ecuador,Americas,2020-04-07 19:43
afb8f3fcac3ae6f0936dda412aaf88b4,ARACAJU,Brazil,Americas,Neuquén,Argentina,Americas,2020-04-21 04:32
6042e68982075b0459b565f2824c2824,USP,Brazil,Americas,ESKISEHIR,Turkey,Europe,2020-05-11 02:46
d304ff03e260377780ecf6b7249b7763,MACKENZIE,Brazil,Americas,GUC,Egypt,Middle East and Africa,2020-02-14 23:43
5f47419edac8ff1324b02a472cecc202,Tacapes,Tunisia,Middle East and Africa,KOCAELI,Turkey,Europe,2020-03-20 20:14
368d1024657c2942d176ef78352462ac,Tacapes,Tunisia,Middle East and Africa,KOCAELI,Turkey,Europe,2020-03-20 20:15
f49033d41cd55487637a45d6e2683d62,Buenos Aires,Argentina,Americas,Portugal (MC),Portugal,Europe,2020-04-02 01:29
a18751b0390c76084d3828d060adbee9,Cusco,Peru,Americas,Chihuahua,Mexico,Americas,2020-02-19 07:28
36b63c1dbf3b83022013f6265cee2cf9,Douala,Cameroon,Middle East and Africa,Mansoura,Egypt,Middle East and Africa,2020-02-27 21:57
2e33256bf48c4fad9c036c9cb9221b99,Casablanca,Morocco,Middle East and Africa,Cairo University,Egypt,Middle East and Africa,2020-03-29 21:50
b025ebf06491d5cc567bca53db2f13df,SANTA MARIA,Brazil,Americas,GUC,Egypt,Middle East and Africa,2020-03-25 11:29
82ced2a3f7074362d088deab546ae307,SANTIAGO DE CHILE,Chile,Americas,TORINO,Italy,Europe,2020-03-03 23:18
a3ff06e84a6c9d3efc3511b9c23ea521,Rabat,Morocco,Middle East and Africa,SAKARYA,Turkey,Europe,2020-02-24 17:02
6530281560cd3bcf48105af289e9cb70,PELOTAS,Brazil,Americas,TORINO,Italy,Europe,2020-04-19 06:10
8de76001f91b6970e2df0a94f9cedbad,Tec Santa Fe,Mexico,Americas,Bangkok University,Thailand,Asia Pacific,2020-02-06 13:50
771bd362488252a413b03fae8688649a,Jaipur,India,Asia Pacific,BRNO,Czech Republic,Europe,2020-03-02 00:46
0e2fea9b3a0bbe2ca928a875281c3000,Ouargla,Algeria,Middle East and Africa,OLOMOUC,Czech Republic,Europe,2020-03-19 16:40
4564671bd0ab7fbcdba4c5fc0dc53216,Cluj-Napoca,Romania,Europe,ITALIA,Italy,Europe,2020-04-22 19:56
62f5166aa3edc87c00f45ceafdc2d63e,Chennai,India,Asia Pacific,Mansoura,Egypt,Middle East and Africa,2020-01-27 08:31
13507d560067a63aa3137bd2fb5caa58,UTRECHT,The Netherlands,Europe,ARMENIA,Colombia,Americas,2020-03-25 21:02
92fc31753f29ef3b74517cdecb8364c8,SALVADOR,Brazil,Americas,MAINZ - WIESBADEN,Germany,Europe,2020-03-29 02:09
78688e605c28744c1db3de7f42c9c877,Icesi (Cali),Colombia,Americas,SALVADOR,Brazil,Americas,2020-04-04 03:17
4847d3bccdae80c7e7a95f57995915f3,Suez,Egypt,Middle East and Africa,"SPUEF, Saint-Petersburg",Russia,Europe,2020-02-09 13:18
f10d23f77f0fbb06ea55eced80b245de,London,United Kingdom,Europe,University of the Philippines - Manila,Philippines,Asia Pacific,2020-07-11 14:12
dcbc7e1278daeddaa15a8f9bd30bd1d5,JAVERIANA CALI,Colombia,Americas,SALVADOR,Brazil,Americas,2020-04-26 22:44
4cb042aeaa63ababec3cc267691b6867,Icesi (Cali),Colombia,Americas,MC Spain,Spain,Europe,2020-02-25 23:18
930ea9f5eceac9c9812a443c12991bb5,Cairo University,Egypt,Middle East and Africa,KANDY,Sri Lanka,Asia Pacific,2020-02-09 13:31
00cb032b1956398e8142e8e964371726,IPN,Mexico,Americas,BELO HORIZONTE,Brazil,Americas,2020-05-07 00:49
2a439c2d79f66707b4865e1f9b509c7a,Ambato,Ecuador,Americas,NAPOLI PARTHENOPE,Italy,Europe,2020-01-31 23:17
a900350e8eab2dfec4ec2a225a53200e,ANDES,Colombia,Americas,FLORIANÓPOLIS,Brazil,Americas,2020-04-04 02:39
d96de8c472f42ae266c20bf810605c33,JAVERIANA,Colombia,Americas,MC Guatemala,Guatemala,Americas,2020-06-07 04:23
dd01748205101d70dfe6297eac2a1eef,BELO HORIZONTE,Brazil,Americas,Damietta,Egypt,Middle East and Africa,2020-03-05 08:44
82a9d256b221eedcfdff731de0956e15,ROMA TRE,Italy,Europe,EAFIT,Colombia,Americas,2020-05-07 02:30
0a1fb9a1a2f5eabca14fdaf2f6ba0746,Taiwan SCU,Taiwan,Asia Pacific,PILSEN,Czech Republic,Europe,2020-03-01 06:55
8691447a0e6fc4a9bd394d6470af7839,BELO HORIZONTE,Brazil,Americas,Chennai,India,Asia Pacific,2020-04-01 23:11
385606e2f84ce9c31be61558d2a85738,EKATERINBURG,Russia,Europe,BOLOGNA,Italy,Europe,2020-03-17 00:50
6391d5d2036f62ad3a904c4712c22040,UNINORTE,Colombia,Americas,Sinaloa,Mexico,Americas,2020-08-03 07:33
f65ab0ca4a3ad5ae4fed7f308cb4dbbb,KOELN,Germany,Europe,Semarang,Indonesia,Asia Pacific,2020-04-10 18:24
13d4f047cbe55ba09feffcaf337278be,PM,Indonesia,Asia Pacific,BRNO,Czech Republic,Europe,2020-02-28 23:31
697e9f85bd2401c2114dd11a6eb527a2,Puebla,Mexico,Americas,UCR,Costa Rica,Americas,2020-03-27 04:51
892a89fec5d2e8565089a6709c96c736,ROMANIA (National),Romania,Europe,Pune,India,Asia Pacific,2020-04-12 07:08
270cdf88fbd321916f127d6c087ea7a0,University of Antwerp (UA),Belgium,Europe,Ho Chi Minh City South,VIETNAM,Asia Pacific,2020-03-12 23:44
d011e931f2259de839e07e8c4eedbcc6,CENTRAL,Colombia,Americas,Wroclaw UT,Poland,Europe,2020-03-27 04:45
032497703eaec65f254633f2e569a69d,TRABZON,Turkey,Europe,ARAD,Romania,Europe,2020-03-27 21:10
5f230ded8f27fd7b6d18f944e9b8377c,USP,Brazil,Americas,Dehradun,India,Asia Pacific,2020-01-24 08:43
ac0bc765b62ea1cb321e9520cf06548a,KAZAN,Russia,Europe,Pune,India,Asia Pacific,2020-05-27 22:54
4c5d658a53b9ea0a582cf04365f6cfe5,Ufa,Russia,Europe,ESKISEHIR,Turkey,Europe,2020-04-09 18:49
12c1155c6373367d2db5609ef876b011,ATLANTA,United States,Americas,BELO HORIZONTE,Brazil,Americas,2020-05-27 02:51
54bb6968a0a38519782466658b92c404,BARDO,Tunisia,Middle East and Africa,ROTTERDAM,The Netherlands,Europe,2020-09-06 08:23
f64220f220bed9f100b61decd5c6569c,Chennai,India,Asia Pacific,Ain Shams University,Egypt,Middle East and Africa,2020-01-27 08:28
eded350a68755b5169880120468be9e5,MAINZ - WIESBADEN,Germany,Europe,VITÓRIA,Brazil,Americas,2020-04-11 18:51
c12d71de40d2c84b006ddda04140002b,GUC,Egypt,Middle East and Africa,GETÚLIO VARGAS,Brazil,Americas,2020-02-07 05:58
5d31c3af230dd4eb640afa7f66fcfb55,MC Paraguay,Paraguay,Americas,FLORIANÓPOLIS,Brazil,Americas,2020-04-02 15:22
dee6bfadfe6fa8932cf49d00e1ed79ed,VENEZIA,Italy,Europe,AMSTERDAM,The Netherlands,Europe,2020-02-14 16:42
18dd6e6539843f7fb75188cd22ab49ad,CENTRAL,Colombia,Americas,SALVADOR,Brazil,Americas,2020-01-24 08:28
91574c29f0ef66da4587613d2576a4f9,Querétaro,Mexico,Americas,FLORIANÓPOLIS,Brazil,Americas,2020-04-07 08:31
ffa907625241ea1f70bf867a92fbfc08,BOCHUM,Germany,Europe,JYVÄSKYLÄ,Finland,Europe,2020-04-04 19:59
6821f22f7e0cf570a7b2a7393730f4af,BRAUNSCHWEIG,Germany,Europe,VITÓRIA,Brazil,Americas,2020-04-09 19:11
5bbae76bcc71ef56d6aa3f6fb05ac8c5,BRAUNSCHWEIG,Germany,Europe,VITÓRIA,Brazil,Americas,2020-04-09 03:47
1dc956b2b61cd73f634b85a19ebdabc9,BRAUNSCHWEIG,Germany,Europe,VITÓRIA,Brazil,Americas,2020-04-09 03:54
39b86e087a63777ae30d8d626ce54cdf,BRAUNSCHWEIG,Germany,Europe,VITÓRIA,Brazil,Americas,2020-04-11 03:49
a894351ada97fa8fb62cbf768347d738,BRAUNSCHWEIG,Germany,Europe,VITÓRIA,Brazil,Americas,2020-04-09 03:52
ecdeed4a7044353a4d218dbb48fcb4da,BRAUNSCHWEIG,Germany,Europe,VITÓRIA,Brazil,Americas,2020-04-09 19:11
6c49d1ca96681700bc8ea1b29de06680,Pacifico,Peru,Americas,Jodhpur,India,Asia Pacific,2020-05-24 03:05
47dfee3ec5f232520c596445b3502f15,BOCHUM,Germany,Europe,JYVÄSKYLÄ,Finland,Europe,2020-04-04 20:01
54f8579498257cb9837ed89d12723f3c,PADOVA,Italy,Europe,ANTALYA,Turkey,Europe,2020-04-03 14:43
d192604c5b8980ebaf172a4933afc491,KARLSRUHE,Germany,Europe,PORTO ALEGRE,Brazil,Americas,2020-04-05 19:33
5b34c31060fcf0e68c92df3dba008205,Budapest Business School - KVIK,Hungary,Europe,Pacifico,Peru,Americas,2020-04-28 04:39
64a5eb3d13ac1a411b99b9d8736bc656,BRAUNSCHWEIG,Germany,Europe,VITÓRIA,Brazil,Americas,2020-04-09 03:54
53857e4bf4bcdf0506eb04806ce97edb,Karachi,Pakistan,Asia Pacific,ANTALYA,Turkey,Europe,2020-04-05 01:03
cc5724210eb34e84b23e380a72b6fad0,Karachi,Pakistan,Asia Pacific,ANTALYA,Turkey,Europe,2020-04-05 01:05
00dc0fdc9bae9680a2576aa81cea36ae,BRAUNSCHWEIG,Germany,Europe,LVIV,Ukraine,Europe,2020-04-09 19:17
a772a8acdeb152cea74a355b622e6361,BRAUNSCHWEIG,Germany,Europe,AAST In CAIRO,Egypt,Middle East and Africa,2020-04-09 19:01
03e119e44c72b0efa241403fa12391e3,MONTERIA,Colombia,Americas,SALVADOR,Brazil,Americas,2020-04-29 20:25
05d275ab66e6f70bf6f7c835e5a6a461,ISTANBUL WEST,Turkey,Europe,KRAGUJEVAC,Serbia,Europe,2020-03-29 04:48
09c58476309528d16d5115013fd26216,Mohammedia,Morocco,Middle East and Africa,ISTANBUL WEST,Turkey,Europe,2020-02-26 16:33
8117e25e734cf11e719555d17d06e5ce,BRAUNSCHWEIG,Germany,Europe,AAST In CAIRO,Egypt,Middle East and Africa,2020-04-09 19:02
3621a0af446039aaed4fdde074d1d649,BRAUNSCHWEIG,Germany,Europe,AAST In CAIRO,Egypt,Middle East and Africa,2020-04-09 19:03
4b35ec9ee8db769a9aea7b882b87cd02,BRAUNSCHWEIG,Germany,Europe,AAST In CAIRO,Egypt,Middle East and Africa,2020-04-09 19:04
9532b6177d5a1e84232c3149db57ff46,Karachi,Pakistan,Asia Pacific,ANTALYA,Turkey,Europe,2020-04-05 01:05
6cd5d6b9c956432e77a74bd68b058c86,BRAUNSCHWEIG,Germany,Europe,VITÓRIA,Brazil,Americas,2020-04-09 03:46
2791fcf4c82a3b25aaca7c0b54b03f26,Oaxaca,Mexico,Americas,UNINORTE,Colombia,Americas,2020-02-07 05:55
3b44955e190d6f43af4ec0fbaf3809b7,MOSCOW,Russia,Europe,El Jadida,Morocco,Middle East and Africa,2020-04-13 19:06
50c6cf02dba1603ef1a49162b7f8d123,DUESSELDORF,Germany,Europe,Neiva,Colombia,Americas,2020-04-15 16:53
143610dc2dc57e51aaf58c20de9db7b3,BRAUNSCHWEIG,Germany,Europe,UB,Indonesia,Asia Pacific,2020-04-14 18:39
544f74d2428fe3dc4615621e34fc9a50,BRAUNSCHWEIG,Germany,Europe,VENEZIA,Italy,Europe,2020-03-19 02:51
6d4db8ea440d94625f2c813e872b260b,MARINGÁ,Brazil,Americas,EXTERNADO,Colombia,Americas,2020-04-06 02:12
0e7fdb86bc7984a22f5aba2723e8d8bf,BRAUNSCHWEIG,Germany,Europe,VENEZIA,Italy,Europe,2020-03-19 02:46
c1dc6804a7ee30e5aaec992802e180b4,TERESINA,Brazil,Americas,NAPOLI FEDERICO II,Italy,Europe,2020-01-22 18:04
bfd761a9d8a24231ca3feda8ce8d34c5,BRAUNSCHWEIG,Germany,Europe,UB,Indonesia,Asia Pacific,2020-04-14 18:38
3fe3f0392fbe905cdb77cad03afabf21,BRAUNSCHWEIG,Germany,Europe,VENEZIA,Italy,Europe,2020-03-19 02:49
22527d26ebfb237aec8189ddbf979f97,BRAUNSCHWEIG,Germany,Europe,VENEZIA,Italy,Europe,2020-03-19 02:25
304325ec058c0f97470fce3104333e80,BRAUNSCHWEIG,Germany,Europe,VENEZIA,Italy,Europe,2020-03-19 02:42
eb11bcafe2291e676c0ad499b6c32867,LISBOA ISEG,Portugal,Europe,KOCAELI,Turkey,Europe,2020-03-19 15:58
8955bba904b09ab053b120de447c779f,BRAUNSCHWEIG,Germany,Europe,VENEZIA,Italy,Europe,2020-03-19 16:03
77082275d6313de493957124f4742aeb,SALVADOR,Brazil,Americas,Mendoza,Argentina,Americas,2020-04-02 15:20
3c8c7df110af4e8dd20d3173191662cc,Karachi,Pakistan,Asia Pacific,ANTALYA,Turkey,Europe,2020-04-05 01:06
4416d7d24fa91d0f5033d1485b945926,Baku Synergy,Azerbaijan,Europe,Helsinki,Finland,Europe,2020-03-23 07:18
542d0d668bc13e284168b1aa1783ced5,MIU,Egypt,Middle East and Africa,"ENGEC-GUAP, Saint-Petersburg",Russia,Europe,2020-02-20 01:25
8bf5dd2c09c737065ae38ba01682a750,USFQ,Ecuador,Americas,USP,Brazil,Americas,2020-03-14 22:25
9183cac55e7c685fa4ba888cc6d5ba86,JENA,Germany,Europe,IBAGUÉ,Colombia,Americas,2020-04-29 03:44
078f3e7d8ffa1319a29cfc3949b88a5b,Karachi,Pakistan,Asia Pacific,ANTALYA,Turkey,Europe,2020-04-05 01:07
cfa1c5145ec97f8815350b0779f890e5,REGENSBURG,Germany,Europe,Ho Chi Minh City,VIETNAM,Asia Pacific,2020-03-27 01:56
68d2802e3bce4d36e5820580cf23c427,ANDES,Colombia,Americas,FTU HCMC,VIETNAM,Asia Pacific,2020-04-16 07:03
9451e0428cd63d99fe3b69a05ef659cf,ROSARIO,Colombia,Americas,VENEZIA,Italy,Europe,2020-03-08 07:30
d8f7e6e692f5eb98fa8d15b5e1f3a1b6,BRAUNSCHWEIG,Germany,Europe,UB,Indonesia,Asia Pacific,2020-04-14 18:44
d85a7e08fed172621c009a683b3392a9,BOLOGNA,Italy,Europe,UCR,Costa Rica,Americas,2020-04-11 18:25
05bfd6ea4856c804cff3e2b4ed992e28,UNITED STATES (MC),United States,Americas,MC Spain,Spain,Europe,2020-03-26 06:09
ad13b968fc2df4702ca4a1587d62b801,BRAUNSCHWEIG,Germany,Europe,LVIV,Ukraine,Europe,2020-04-09 19:17
12e0a34a704eec4819e9d14bb5b8eeaa,ROMANIA (National),Romania,Europe,EAFIT,Colombia,Americas,2020-04-15 17:00
5ed3fe50f61313778b62dd6542b49479,MAASTRICHT,The Netherlands,Europe,KNUST,Ghana,Middle East and Africa,2020-04-03 14:49
cae619b79b470894b1422e127d2bfd1d,MUENSTER,Germany,Europe,KANDY,Sri Lanka,Asia Pacific,2020-05-25 08:13
5469ef90ea37af3e422f3a3476964dc1,Carthage,Tunisia,Middle East and Africa,UBERLÂNDIA,Brazil,Americas,2020-06-05 18:38
a9bd5cb5547e71ee1ca12acf5c5a8b15,UNSOED,Indonesia,Asia Pacific,Jalandhar,India,Asia Pacific,2020-05-27 22:45
7f6a9e2cfeeb5d01c42c30cf3bcf77ee,USP,Brazil,Americas,ISTANBUL WEST,Turkey,Europe,2020-02-05 02:34
31bd0468f88329c2a6209dc59815a3bf,Piura,Peru,Americas,Londrina,Brazil,Americas,2020-05-12 03:18
c43da7ddb02e64e2b8ecfc7dd42043d6,BUCARAMANGA,Colombia,Americas,Sinaloa,Mexico,Americas,2020-03-27 04:39
09a87c6ba77934d40e75182bb3a3831a,UNIVERSITY,Tunisia,Middle East and Africa,UBERLÂNDIA,Brazil,Americas,2020-03-18 14:11
47cbf02a9b47bf31289d2de125ebbcaf,ANTALYA,Turkey,Europe,Milano,Italy,Europe,2020-03-21 08:05
43bdab005918d7828fe3661063bf27ec,FRANKFURT (MAIN),Germany,Europe,FLORIANÓPOLIS,Brazil,Americas,2020-03-31 06:23
3ce8beec42c367d2e23b7369a9009fca,Benak,Algeria,Middle East and Africa,KOCAELI,Turkey,Europe,2020-07-22 04:54
600e6e1f03e6114a33275490be3fe300,ANDES,Colombia,Americas,Delhi University,India,Asia Pacific,2020-08-21 06:53
2cfcf5cdd5947976cb7a3b36030a7e56,ISTANBUL,Turkey,Europe,SIBIU,Romania,Europe,2020-03-11 19:10
74b5b7e6ddc994cdcbd3812cfc8bfb04,Wageningen,The Netherlands,Europe,IBAGUÉ,Colombia,Americas,2020-03-20 03:06
9e070c1823546ced600250707bbf8327,VENEZIA,Italy,Europe,FTU Hanoi,VIETNAM,Asia Pacific,2020-02-14 16:40
60e8ed0c4cc6fb3f8e2db3ff345d0622,Oaxaca,Mexico,Americas,UNINORTE,Colombia,Americas,2020-03-31 03:51
7384b676f8a0149920f4d7c73305baba,Londrina,Brazil,Americas,Mendoza,Argentina,Americas,2020-03-03 07:11
c9e1164fb9d65136fa8557229087093b,MUENSTER,Germany,Europe,UoM THESSALONIKI,Greece,Europe,2020-03-30 20:35
f4f9e1bae0f724836ec00e2bf127d52d,Blida,Algeria,Middle East and Africa,ISTANBUL WEST,Turkey,Europe,2020-02-08 18:08
2b0c26c01ad5fc3acc56f67ecb359c01,PADERBORN,Germany,Europe,Tangier,Morocco,Middle East and Africa,2020-03-29 20:06
ca01b70d7abc9f7e499a44d801f24b8c,GIESSEN-MARBURG,Germany,Europe,University of Bucharest,Romania,Europe,2020-04-07 19:54
